evaluation_cohort,comparison_id,challenger,reference,horizon_months,metric,source_id,site_id,cluster_id,shared_success_rows,positive_rows,negative_rows,challenger_metric,reference_metric,delta_challenger_minus_reference,challenger_better,status
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-ERN NORTH-2,wqp::wqp:21FLCBA_WQX-WAL-ERN NORTH-2,18,0,18,0.004122920948771095,0.003259973293744617,0.0008629476550264781,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-ERN NORTH-3,wqp::wqp:21FLCBA_WQX-WAL-ERN NORTH-3,13,0,13,0.004133987089191779,0.0027250695918244476,0.0014089174973673318,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-GRAYTON-2,wqp::wqp:21FLCBA_WQX-WAL-GRAYTON-2,4,0,4,0.00413398708919178,0.002582355644322077,0.001551631444869703,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-GRAYTON-3,wqp::wqp:21FLCBA_WQX-WAL-GRAYTON-3,3,0,3,0.00413398708919178,0.00272559861281289,0.0014083884763788903,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-LITTLERE-2,wqp::wqp:21FLCBA_WQX-WAL-LITTLERE-2,2,0,2,0.00413398708919178,0.002720537149040369,0.0014134499401514114,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-LITTLERE-3,wqp::wqp:21FLCBA_WQX-WAL-LITTLERE-3,4,0,4,0.00413398708919178,0.0028587186537586606,0.0012752684354331197,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-OYSTER-1,wqp::wqp:21FLCBA_WQX-WAL-OYSTER-1,14,0,14,0.04841876573257088,0.03371514132993977,0.014703624402631114,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-OYSTER-2,wqp::wqp:21FLCBA_WQX-WAL-OYSTER-2,13,0,13,0.06481258946701404,0.03709975895757935,0.02771283050943469,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-OYSTER-3,wqp::wqp:21FLCBA_WQX-WAL-OYSTER-3,12,0,12,0.0683075656823324,0.026388016357327872,0.041919549325004524,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-OYSTER-4,wqp::wqp:21FLCBA_WQX-WAL-OYSTER-4,1,0,1,0.06559860398868232,0.04765351989210771,0.01794508409657461,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCHCO_WQX-MC2048A03,wqp::wqp:21FLCHCO_WQX-MC2048A03,10,2,8,0.17763687176143328,0.18000022261955487,-0.002363350858121588,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND INLET,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND INLET,15,10,5,0.36102991845767946,0.33728131711310055,0.0237486013445789,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND MIDDLE,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND MIDDLE,15,11,4,0.4184006399864336,0.3795077921032057,0.03889284788322794,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND OUTLET,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND OUTLET,15,13,2,0.41706012299109163,0.41881103796998526,-0.0017509149788936251,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND WEST,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND WEST,15,11,4,0.32847088271587066,0.2941109032575292,0.03435997945834146,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLLCPC_WQX-ECROOKEDNWSH,wqp::wqp:21FLLCPC_WQX-ECROOKEDNWSH,5,0,5,0.018204263402560622,0.004256837079280315,0.013947426323280308,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLLCPC_WQX-HARRISLKWSH,wqp::wqp:21FLLCPC_WQX-HARRISLKWSH,17,8,9,0.35292463969769433,0.3458500920942672,0.007074547603427128,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLLCPC_WQX-MINNEOLAWFP,wqp::wqp:21FLLCPC_WQX-MINNEOLAWFP,9,0,9,0.05196805690057164,0.0587160009623309,-0.006747944061759263,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLLCPC_WQX-WCROOKEDNSH,wqp::wqp:21FLLCPC_WQX-WCROOKEDNSH,5,0,5,0.04030879470231673,0.00905211752126081,0.03125667718105592,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-HARVEST LAKE,wqp::wqp:21FLMAIT_WQX-HARVEST LAKE,17,0,17,0.00413398708919178,0.0028636136848984024,0.0012703734042933778,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-HUNGERFORD LAKE,wqp::wqp:21FLMAIT_WQX-HUNGERFORD LAKE,19,0,19,0.004485718815225855,0.002847022687295821,0.0016386961279300344,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE CATHERINE,wqp::wqp:21FLMAIT_WQX-LAKE CATHERINE,19,0,19,0.004133987089191781,0.002675936569035598,0.0014580505201561831,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE CHARITY,wqp::wqp:21FLMAIT_WQX-LAKE CHARITY,19,0,19,0.0044038352475563,0.0029216228493832283,0.0014822123981730719,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE DESTINY,wqp::wqp:21FLMAIT_WQX-LAKE DESTINY,19,0,19,0.0047617624144702326,0.0030560037154825585,0.001705758698987674,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE EULALIA,wqp::wqp:21FLMAIT_WQX-LAKE EULALIA,18,1,17,0.06321660338534417,0.054403216003787,0.008813387381557167,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE FAITH,wqp::wqp:21FLMAIT_WQX-LAKE FAITH,17,0,17,0.00413398708919178,0.0027907400711975655,0.0013432470179942147,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE GEM,wqp::wqp:21FLMAIT_WQX-LAKE GEM,19,3,16,0.14188357490473485,0.14185675603333206,2.681887140279504e-05,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE HOPE,wqp::wqp:21FLMAIT_WQX-LAKE HOPE,19,0,19,0.005273591243706917,0.003418952742878722,0.001854638500828195,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE JACKSON,wqp::wqp:21FLMAIT_WQX-LAKE JACKSON,19,0,19,0.004133987089191781,0.0026289464229128337,0.0015050406662789474,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE LILY,wqp::wqp:21FLMAIT_WQX-LAKE LILY,19,1,18,0.0634919780164539,0.06078771854847885,0.002704259467975048,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE LOCH LOMOND,wqp::wqp:21FLMAIT_WQX-LAKE LOCH LOMOND,18,0,18,0.005975251517780467,0.0031173169221651647,0.002857934595615302,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE LOVE,wqp::wqp:21FLMAIT_WQX-LAKE LOVE,2,0,2,0.01039211725610039,0.00384153186702097,0.006550585389079421,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE LOVELY,wqp::wqp:21FLMAIT_WQX-LAKE LOVELY,1,0,1,0.00413398708919178,0.002444174139603785,0.0016898129495879952,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE LUCIEN,wqp::wqp:21FLMAIT_WQX-LAKE LUCIEN,19,0,19,0.004133987089191781,0.0026177548828384225,0.0015162322063533586,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE MAITLAND,wqp::wqp:21FLMAIT_WQX-LAKE MAITLAND,19,2,17,0.08387207454904508,0.09310628016423213,-0.00923420561518705,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE MINNEHAHA,wqp::wqp:21FLMAIT_WQX-LAKE MINNEHAHA,19,0,19,0.004306234793712668,0.0030938324336614136,0.001212402360051254,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE NINA,wqp::wqp:21FLMAIT_WQX-LAKE NINA,19,1,18,0.05366891683638747,0.04927155332765533,0.004397363508732141,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE SHADOW,wqp::wqp:21FLMAIT_WQX-LAKE SHADOW,19,0,19,0.004133987089191781,0.002705027412134186,0.001428959677057595,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE SYBELIA,wqp::wqp:21FLMAIT_WQX-LAKE SYBELIA,19,0,19,0.004133987089191781,0.0025843337045296784,0.0015496533846621027,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-LAKE WAUMPI,wqp::wqp:21FLMAIT_WQX-LAKE WAUMPI,17,1,16,0.05352698524380774,0.04133572229187512,0.012191262951932617,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLMAIT_WQX-PARK LAKE,wqp::wqp:21FLMAIT_WQX-PARK LAKE,19,0,19,0.004133987089191781,0.0029719373901060074,0.0011620496990857737,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLORL_WQX-ORLANDO EAST,wqp::wqp:21FLORL_WQX-ORLANDO EAST,1,1,0,0.8755418086459944,0.9035669949807343,-0.028025186334739938,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLORL_WQX-ORLANDO WEST,wqp::wqp:21FLORL_WQX-ORLANDO WEST,1,1,0,0.8755418086459944,0.9035669949807343,-0.028025186334739938,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLPOLK_WQX-DEER1,wqp::wqp:21FLPOLK_WQX-DEER1,12,2,10,0.15287527978166296,0.1543673550809641,-0.0014920752993011488,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLPOLK_WQX-DEESON1,wqp::wqp:21FLPOLK_WQX-DEESON1,13,9,4,0.4160336108547171,0.4444486762506706,-0.02841506539595351,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLPOLK_WQX-ELBERT1,wqp::wqp:21FLPOLK_WQX-ELBERT1,10,0,10,0.004671191342061403,0.0031346901414458783,0.001536501200615525,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLPOLK_WQX-THOMAS1,wqp::wqp:21FLPOLK_WQX-THOMAS1,2,0,2,0.00413398708919178,0.002444174139603785,0.0016898129495879952,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLSJWM_WQX-44599,wqp::wqp:21FLSJWM_WQX-44599,5,1,4,0.14403762880732224,0.12107702531356486,0.02296060349375738,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLSJWM_WQX-499784,wqp::wqp:21FLSJWM_WQX-499784,19,19,0,0.43368218611659104,0.44472318869255156,-0.011041002575960523,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21SC60WQ_WQX-CW-208,wqp::wqp:21SC60WQ_WQX-CW-208,1,0,1,0.00413398708919178,0.002444174139603785,0.0016898129495879952,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21SC60WQ_WQX-LCR-02,wqp::wqp:21SC60WQ_WQX-LCR-02,1,0,1,0.0043188632326270505,0.0037013475642989043,0.0006175156683281462,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21SC60WQ_WQX-RL-19154,wqp::wqp:21SC60WQ_WQX-RL-19154,7,6,1,0.5894887524697463,0.5269038827457028,0.06258486972404353,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21SC60WQ_WQX-S-326,wqp::wqp:21SC60WQ_WQX-S-326,10,5,5,0.35267346562451324,0.36841150005586243,-0.01573803443134919,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21SCSANT_WQX-SC-010,wqp::wqp:21SCSANT_WQX-SC-010,1,0,1,0.06226393347014361,0.177402603195541,-0.11513866972539738,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21VASWCB-8-NAR048.61,wqp::wqp:21VASWCB-8-NAR048.61,2,0,2,0.00413398708919178,0.0033491238613879283,0.000784863227803852,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21VASWCB-8-NAR058.66,wqp::wqp:21VASWCB-8-NAR058.66,2,2,0,0.8512189450803754,0.8687175582376526,-0.017498613157277187,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21VASWCB-8-PMC007.15,wqp::wqp:21VASWCB-8-PMC007.15,4,3,1,0.6470602955305145,0.6581269740998811,-0.011066678569366606,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:CHOCNATWQX-SAR-002,wqp::wqp:CHOCNATWQX-SAR-002,3,0,3,0.0046168451926218036,0.017173636190802297,-0.012556790998180493,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:CHOCNATWQX-SAR-003,wqp::wqp:CHOCNATWQX-SAR-003,3,0,3,0.038691592105687934,0.10636258775520786,-0.06767099564951992,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:CHOCNATWQX-TW2-001,wqp::wqp:CHOCNATWQX-TW2-001,12,0,12,0.049349188219378615,0.031213620762034665,0.01813556745734395,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:CHOCNATWQX-TW2-002,wqp::wqp:CHOCNATWQX-TW2-002,9,0,9,0.007660051243111976,0.00361464806839611,0.004045403174715866,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:CHOCNATWQX-TW2-003,wqp::wqp:CHOCNATWQX-TW2-003,11,0,11,0.044663607394147084,0.06365969828797759,-0.018996090893830503,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-BUL0002,wqp::wqp:MDE_FIELDSERVICES_WQX-BUL0002,5,1,4,0.17631536514635,0.17478909764086792,0.0015262675054820707,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-CLV0002,wqp::wqp:MDE_FIELDSERVICES_WQX-CLV0002,5,1,4,0.17905967296475164,0.17693646568967714,0.002123207275074507,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-LLA894583,wqp::wqp:MDE_FIELDSERVICES_WQX-LLA894583,5,1,4,0.18409090106045714,0.17677619218616905,0.0073147088742880895,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0039,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0039,5,1,4,0.1867117339730124,0.17951846885502404,0.007193265117988373,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0041,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0041,5,1,4,0.16698923552320433,0.18595175577751222,-0.01896252025430789,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0046,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0046,5,1,4,0.1738521905802797,0.17527093412587827,-0.0014187435455985664,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0048,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0048,5,1,4,0.1840078444608832,0.17709447511320917,0.006913369347674031,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:USGS-01670144,wqp::wqp:USGS-01670144,5,4,1,0.6840361050907614,0.6923982457446102,-0.00836214065384877,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:USGS-01670209,wqp::wqp:USGS-01670209,5,5,0,0.8664425407563222,0.8800504307858302,-0.013607890029508019,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:USGS-016702576,wqp::wqp:USGS-016702576,5,0,5,0.00413398708919178,0.002665264547153052,0.0014687225420387281,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:USGS-383903118425301,wqp::wqp:USGS-383903118425301,25,11,14,0.34993398541823434,0.3663243482806987,-0.01639036286246437,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:USGS-384200118431901,wqp::wqp:USGS-384200118431901,25,10,15,0.33358463328185195,0.3517297125297054,-0.01814507924785347,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:USGS-384506118433001,wqp::wqp:USGS-384506118433001,25,10,15,0.3571729502156502,0.3723569554320089,-0.01518400521635871,True,estimated
fresh_primary,P1_vs_P0,P1,P0,1,brier,wqp,wqp:WIDNR_WQX-10041501,wqp::wqp:WIDNR_WQX-10041501,1,1,0,0.7330006892642363,0.6151946229976533,0.11780606626658308,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21AWIC-129,wqp::wqp:21AWIC-129,6,2,4,0.4,0.41666666666666663,-0.016666666666666607,False,estimated
fresh_primary,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-ALLEN-2,wqp::wqp:21FLCBA_WQX-WAL-ALLEN-2,6,0,6,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-ALLEN-3,wqp::wqp:21FLCBA_WQX-WAL-ALLEN-3,6,0,6,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-CAMPCREE-1,wqp::wqp:21FLCBA_WQX-WAL-CAMPCREE-1,11,0,11,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-CAMPCREE-2,wqp::wqp:21FLCBA_WQX-WAL-CAMPCREE-2,12,0,12,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-CAMPCREE-3,wqp::wqp:21FLCBA_WQX-WAL-CAMPCREE-3,11,0,11,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-DRAPER-1,wqp::wqp:21FLCBA_WQX-WAL-DRAPER-1,20,0,20,,,,False,not_estimable_single_class
