evaluation_cohort,scenario_id,degradation_seed,model_id,model_seed,horizon_months,estimand,attempted,input_eligible,prediction_successful,target_available,metric_evaluable,shared_success,mask_sha256,metric,estimate,metric_rows,status
fresh_primary,ablate_clarity,314159,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.16672315100754792,933,estimated
fresh_primary,ablate_clarity,314159,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,314159,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,314159,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.2928363916000071,933,estimated
fresh_primary,ablate_clarity,314159,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,f2,0.4926554176140851,933,estimated
fresh_primary,ablate_clarity,314159,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,failure_rate,0.0,2286,estimated
fresh_primary,ablate_clarity,314159,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,314159,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,314159,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.1783587583178211,933,estimated
fresh_primary,ablate_clarity,314159,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,314159,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,314159,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.2937843652607874,885,estimated
fresh_primary,ablate_clarity,314159,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,f2,0.46984572230014027,885,estimated
fresh_primary,ablate_clarity,314159,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,failure_rate,0.0,2286,estimated
fresh_primary,ablate_clarity,314159,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,314159,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,314159,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.15114552904630807,885,estimated
fresh_primary,ablate_clarity,314159,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.29111828147082114,885,estimated
fresh_primary,ablate_clarity,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,f2,0.47895888132266634,885,estimated
fresh_primary,ablate_clarity,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,failure_rate,0.0,2286,estimated
fresh_primary,ablate_clarity,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.1636693817196055,885,estimated
fresh_primary,ablate_clarity,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.13025557042189476,966,estimated
fresh_primary,ablate_clarity,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,f2,0.3515625,966,estimated
fresh_primary,ablate_clarity,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,failure_rate,0.0,2286,estimated
fresh_primary,ablate_clarity,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,mpiw,0.4116990297436303,966,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,picp,0.13146997929606624,966,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.3376310220604439,966,estimated
fresh_primary,ablate_clarity,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,5.063614190138933,966,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.1561969895554383,966,estimated
fresh_primary,ablate_clarity,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,f2,0.29544248460806966,966,estimated
fresh_primary,ablate_clarity,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,failure_rate,0.0,2286,estimated
fresh_primary,ablate_clarity,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,mpiw,0.41175153995795494,966,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,picp,0.1366206280946874,966,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.29595821694483043,966,estimated
fresh_primary,ablate_clarity,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,4.6877279185927785,966,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.12657645963641648,933,estimated
fresh_primary,ablate_clarity,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,f2,0.4367666232073012,933,estimated
fresh_primary,ablate_clarity,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,failure_rate,0.0,2286,estimated
fresh_primary,ablate_clarity,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,mpiw,0.36644222338994337,933,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,picp,0.11682743837084673,933,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.39360618746181864,933,estimated
fresh_primary,ablate_clarity,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,5.321041338555415,933,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.12840223339396425,933,estimated
fresh_primary,ablate_clarity,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,f2,0.37742987021202673,933,estimated
fresh_primary,ablate_clarity,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,failure_rate,0.0,2286,estimated
fresh_primary,ablate_clarity,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,mpiw,0.3664422233899433,933,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,picp,0.13345476398036846,933,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.3786891946478916,933,estimated
fresh_primary,ablate_clarity,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,5.01691150118696,933,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.12815187809152678,885,estimated
fresh_primary,ablate_clarity,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,f2,0.41606886657101866,885,estimated
fresh_primary,ablate_clarity,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,failure_rate,0.0,2286,estimated
fresh_primary,ablate_clarity,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,mpiw,0.3513310481936245,885,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,picp,0.11299435028248588,885,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.3846118799465337,885,estimated
fresh_primary,ablate_clarity,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,5.3515449179779155,885,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.13967945733702453,885,estimated
fresh_primary,ablate_clarity,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,f2,0.3406576437239039,885,estimated
fresh_primary,ablate_clarity,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,failure_rate,0.0,2286,estimated
fresh_primary,ablate_clarity,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,mpiw,0.3512736681126809,885,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,picp,0.13315248932553994,885,descriptive_available
fresh_primary,ablate_clarity,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.33071412894337154,885,estimated
fresh_primary,ablate_clarity,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,5.241392479305656,885,descriptive_available
fresh_primary,ablate_clarity,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.29180092659781715,966,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,f2,0.4855305466237942,966,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,failure_rate,0.0,2286,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.16627790994210456,966,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.2867384418560832,966,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,f2,0.5486649427996276,966,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,failure_rate,0.0,2286,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.1984870413299435,966,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.2948721090797787,933,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,f2,0.46937416777629826,933,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,failure_rate,0.0,2286,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.16672315100754792,933,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.2928363916000071,933,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,f2,0.4926554176140851,933,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,failure_rate,0.0,2286,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,pr_auc,0.1783587583178211,933,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_clarity,20260612,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,availability,1.0,2286,estimated
fresh_primary,ablate_clarity,20260612,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,0ef68bdcc8ff051b3105eb862929b20da7a724a8dd8ce05707d9dfb05ccd567c,brier,0.2937843652607874,885,estimated
